video,subdomain,domain,top_level,response
esg-woke-to-broke,www,wsj,com,403
esg-woke-to-broke,www,wsj,com,403
esg-woke-to-broke,www,wsj,com,403
esg-woke-to-broke,www,prageru,com,200
esg-woke-to-broke,www,bloomberg,com,200
esg-woke-to-broke,www,prageru,com,200
esg-woke-to-broke,www,cfainstitute,org,200
esg-woke-to-broke,,hbr,org,200
esg-woke-to-broke,www,prageru,com,200
esg-woke-to-broke,www,weforum,org,403
esg-woke-to-broke,www,robeco,com,200
